Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR363525,2013-11-12 11:35:36,2013-11-06 06:24:33,21225283,3183792450,21225283,150,1678,GCF_000019565.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR363525/ERR363525.1,ERX336294,4456437,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP001208,PRJEB2876,,226655,ERS093717,SAMEA1985498,simple,573,Klebsiella pneumoniae,SAMEA1985498,,,,,,,no,,,,,SC,ERA262781,,public,2DAB3BEF36661BF780DF2A0BBF82B2AD,C61AF3BC69839863DA7E37B6EE892AFE
ERR580457,2014-08-16 01:21:07,2014-08-16 16:07:20,4157309,623596350,4157309,150,417,GCF_000019565.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR580457/ERR580457.1,ERX538545,4465651,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP001994,PRJEB1047,,258315,ERS195965,SAMEA2163644,simple,573,Klebsiella pneumoniae,SAMEA2163644,,,,,,,no,,,,,SC,ERA347911,,public,4DD90D8D0CBE7C06716943B563584DD9,5447D2377523DBDB66312D81F6D68115
ERR580461,2014-08-16 01:21:07,2014-08-18 03:45:03,3820885,573132750,3820885,150,393,GCF_000019565.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR580461/ERR580461.1,ERX538549,4465655,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP001994,PRJEB1047,,258315,ERS195969,SAMEA2163648,simple,573,Klebsiella pneumoniae,SAMEA2163648,,,,,,,no,,,,,SC,ERA347911,,public,70C4A263D0FB109D33A7F6EFC6BE8E27,BE2DA1CF511AC5D023DD7B9147B0CD2B
ERR580463,2014-08-16 01:21:07,2014-08-18 03:40:09,5277332,791599800,5277332,150,543,GCF_000019565.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR580463/ERR580463.1,ERX538551,4465657,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP001994,PRJEB1047,,258315,ERS195971,SAMEA2163649,simple,573,Klebsiella pneumoniae,SAMEA2163649,,,,,,,no,,,,,SC,ERA347911,,public,C5FC64E5A3571FA3248A29890E93D35F,7DDDA33C34898AC6E028A320CAD07CED
ERR580458,2014-08-16 01:21:07,2014-08-29 17:24:55,3895002,584250300,3895002,150,400,GCF_000019565.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR580458/ERR580458.2,ERX538546,4465652,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP001994,PRJEB1047,,258315,ERS195966,SAMEA2163650,simple,573,Klebsiella pneumoniae,SAMEA2163650,,,,,,,no,,,,,SC,ERA347911,,public,FC28096804F1E596BC80BC4C3B69C066,0CD851C71DE3A36FD8312755589819DE
ERR580460,2014-08-16 01:21:07,2014-08-19 01:58:09,4030685,604602750,4030685,150,413,GCF_000019565.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR580460/ERR580460.2,ERX538548,4465654,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP001994,PRJEB1047,,258315,ERS195968,SAMEA2163656,simple,573,Klebsiella pneumoniae,SAMEA2163656,,,,,,,no,,,,,SC,ERA347911,,public,4210C30912834BFE4025CDAAAA34651C,EA21843F1F0310D3AAF153BC208238DE
ERR580459,2014-08-16 01:21:07,2014-08-19 06:04:22,3485732,522859800,3485732,150,362,GCF_000019565.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR580459/ERR580459.2,ERX538547,4465653,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP001994,PRJEB1047,,258315,ERS195967,SAMEA2163658,simple,573,Klebsiella pneumoniae,SAMEA2163658,,,,,,,no,,,,,SC,ERA347911,,public,049075FC7C6D3A6BB20ED510AED082A4,787D86E15FC17D08F78B022C32C61B73
ERR580462,2014-08-16 01:21:07,2014-08-19 01:01:08,4195922,629388300,4195922,150,431,GCF_000019565.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR580462/ERR580462.2,ERX538550,4465656,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP001994,PRJEB1047,,258315,ERS195970,SAMEA2163659,simple,573,Klebsiella pneumoniae,SAMEA2163659,,,,,,,no,,,,,SC,ERA347911,,public,379FB23337B5A6D819AB8D2A5516BAD2,941003E8F0F5FB87ED70DE4F46092A9B
ERR580464,2014-08-16 01:21:07,2014-08-19 06:06:37,9252748,1387912200,9252748,150,953,GCF_000019565.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR580464/ERR580464.2,ERX538552,4465658,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP001994,PRJEB1047,,258315,ERS195972,SAMEA2163660,simple,573,Klebsiella pneumoniae,SAMEA2163660,,,,,,,no,,,,,SC,ERA347911,,public,BF9693CA3D461F996BD838179BE5E6FF,4A40F8291B1FC36065D91E7DA768B35B
ERR576157,2014-08-08 23:50:04,2014-08-10 04:54:05,7434121,1486824200,7434121,200,540,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576157/ERR576157.1,ERX534569,9466386,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399749,SAMEA2342072,simple,573,Klebsiella pneumoniae,SAMEA2342072,,,,,,,no,,,,,SC,ERA345545,,public,F1EB666960734F0BEB3A6A1749F09550,850B9E31744CD1F01FC37E4802E568DB
ERR576173,2014-08-08 23:50:05,2014-08-10 02:55:59,7401552,1480310400,7401552,200,534,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576173/ERR576173.1,ERX534585,9466386,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399749,SAMEA2342072,simple,573,Klebsiella pneumoniae,SAMEA2342072,,,,,,,no,,,,,SC,ERA345545,,public,A5B5AEA501947C953AEC0F6B530C8499,32124B42543E24CE7C9C9D93E7085E94
ERR576174,2014-08-08 23:50:05,2014-08-10 02:57:06,8482832,1696566400,8482832,200,627,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576174/ERR576174.1,ERX534586,9466387,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399750,SAMEA2342073,simple,573,Klebsiella pneumoniae,SAMEA2342073,,,,,,,no,,,,,SC,ERA345545,,public,E3945AB6750CBAF4C12829B210C31BD2,983123BC3084D822B7DBFE09445C23F0
ERR576158,2014-08-08 23:50:04,2014-08-10 05:57:07,8504394,1700878800,8504394,200,633,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576158/ERR576158.1,ERX534570,9466387,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399750,SAMEA2342073,simple,573,Klebsiella pneumoniae,SAMEA2342073,,,,,,,no,,,,,SC,ERA345545,,public,7B7BFF21A3F6F2C4A6C937AA9C2967D7,399C70C9731B4461CA4475A8213539E9
ERR576159,2014-08-08 23:50:04,2014-08-10 04:53:42,7522090,1504418000,7522090,200,567,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576159/ERR576159.1,ERX534571,9466388,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399751,SAMEA2342074,simple,573,Klebsiella pneumoniae,SAMEA2342074,,,,,,,no,,,,,SC,ERA345545,,public,41686BFC836BC1FE58940DB16CB4D706,8CD757D7EFB7C191F0DCE3CC7BD9BE5A
ERR576175,2014-08-08 23:50:05,2014-08-10 03:58:06,7464743,1492948600,7464743,200,559,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576175/ERR576175.1,ERX534587,9466388,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399751,SAMEA2342074,simple,573,Klebsiella pneumoniae,SAMEA2342074,,,,,,,no,,,,,SC,ERA345545,,public,180CC13AA37DDD1843A5E775441835EA,49A2B596F4A6DA1458965B353C768C80
ERR576176,2014-08-08 23:50:05,2014-08-10 02:58:07,9012290,1802458000,9012290,200,649,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576176/ERR576176.1,ERX534588,9466389,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399752,SAMEA2342075,simple,573,Klebsiella pneumoniae,SAMEA2342075,,,,,,,no,,,,,SC,ERA345545,,public,2B6E74FC89172DAD01AB2AEB409E0696,472A20B427736FCCA0DECAA90E895130
ERR576160,2014-08-08 23:50:04,2014-08-10 05:05:11,9027585,1805517000,9027585,200,654,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576160/ERR576160.1,ERX534572,9466389,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399752,SAMEA2342075,simple,573,Klebsiella pneumoniae,SAMEA2342075,,,,,,,no,,,,,SC,ERA345545,,public,002493CBFE76CC37971A54ADAC0A82FB,C1E5E9DE244F4113BD849C34681ADB81
ERR576161,2014-08-08 23:50:04,2014-08-10 05:58:06,8546992,1709398400,8546992,200,623,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576161/ERR576161.1,ERX534573,9466390,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399753,SAMEA2342076,simple,573,Klebsiella pneumoniae,SAMEA2342076,,,,,,,no,,,,,SC,ERA345545,,public,BC5A06AC24D640E0A138892660B68FE7,C0201852B1D9D4CFFC0569EC1C111732
ERR576177,2014-08-08 23:50:05,2014-08-10 02:58:19,8513081,1702616200,8513081,200,617,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576177/ERR576177.1,ERX534589,9466390,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399753,SAMEA2342076,simple,573,Klebsiella pneumoniae,SAMEA2342076,,,,,,,no,,,,,SC,ERA345545,,public,04EEA9F876317A4A9E3FB3CE27FB0DB6,D781F24B48E95BCF2F28E5301880E19D
ERR576178,2014-08-08 23:50:05,2014-08-10 05:56:22,7477517,1495503400,7477517,200,597,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576178/ERR576178.1,ERX534590,9466391,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399754,SAMEA2342077,simple,573,Klebsiella pneumoniae,SAMEA2342077,,,,,,,no,,,,,SC,ERA345545,,public,38FB62F718C79116180426C7D4FBF259,521D20645B337E3383F3213DBCC18369
ERR576162,2014-08-08 23:50:04,2014-08-10 03:56:56,7496404,1499280800,7496404,200,602,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576162/ERR576162.1,ERX534574,9466391,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399754,SAMEA2342077,simple,573,Klebsiella pneumoniae,SAMEA2342077,,,,,,,no,,,,,SC,ERA345545,,public,CF305D8B29EFC8E3256EA647D543B5BD,5A3E9358FF99C3C836D39FBA5AD89B9C
ERR576163,2014-08-08 23:50:04,2014-08-10 06:00:41,12340255,2468051000,12340255,200,1008,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576163/ERR576163.1,ERX534575,9466392,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399755,SAMEA2342078,simple,573,Klebsiella pneumoniae,SAMEA2342078,,,,,,,no,,,,,SC,ERA345545,,public,986AD6EFADA9A15CF89CC90FC33C3104,2802B4E149E074282782ED2283517D84
ERR576179,2014-08-08 23:50:05,2014-08-10 02:57:38,12311390,2462278000,12311390,200,1000,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576179/ERR576179.1,ERX534591,9466392,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399755,SAMEA2342078,simple,573,Klebsiella pneumoniae,SAMEA2342078,,,,,,,no,,,,,SC,ERA345545,,public,6D012E43720E79813C01284CDA239694,CDBB5193E1DCFE3D50DEEEA3DB87FC25
ERR576180,2014-08-08 23:50:05,2014-08-10 03:07:12,17900594,3580118800,17900594,200,1439,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576180/ERR576180.1,ERX534592,9466393,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399756,SAMEA2342079,simple,573,Klebsiella pneumoniae,SAMEA2342079,,,,,,,no,,,,,SC,ERA345545,,public,2D0BFBCC6B2623C53C46C49AA793CCB3,75A90931DE1DC64542CC851A4E9B398F
ERR576164,2014-08-08 23:50:04,2014-08-10 06:12:53,17936825,3587365000,17936825,200,1450,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576164/ERR576164.1,ERX534576,9466393,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399756,SAMEA2342079,simple,573,Klebsiella pneumoniae,SAMEA2342079,,,,,,,no,,,,,SC,ERA345545,,public,E595BA65B4D18AD905FE4B988BE2A9C2,4662BCFB484BFFC756763D57A6AB92DD
ERR576165,2014-08-08 23:50:04,2014-08-10 03:54:16,3953993,790798600,3953993,200,320,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576165/ERR576165.1,ERX534577,9466394,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399757,SAMEA2342080,simple,573,Klebsiella pneumoniae,SAMEA2342080,,,,,,,no,,,,,SC,ERA345545,,public,32FC4E8B29F166DFA6B1E0D35D479A61,ED882B56A603F1B02791F290C902DC05
ERR576181,2014-08-08 23:50:05,2014-08-10 02:53:36,3931398,786279600,3931398,200,317,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576181/ERR576181.1,ERX534593,9466394,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399757,SAMEA2342080,simple,573,Klebsiella pneumoniae,SAMEA2342080,,,,,,,no,,,,,SC,ERA345545,,public,28D05F54DD8F1BCBFD45BE1A4F242329,243DF8D365F9871341BE04C2019BAAEF
ERR576182,2014-08-08 23:50:05,2014-08-10 03:49:45,6390936,1278187200,6390936,200,492,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576182/ERR576182.1,ERX534594,9466395,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399758,SAMEA2342081,simple,573,Klebsiella pneumoniae,SAMEA2342081,,,,,,,no,,,,,SC,ERA345545,,public,8480B0B38DE08FFF19A2469A3533CC52,6E916411C4347969B887C9F59A00F00E
ERR576166,2014-08-08 23:50:04,2014-08-10 01:50:12,6419294,1283858800,6419294,200,497,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576166/ERR576166.1,ERX534578,9466395,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399758,SAMEA2342081,simple,573,Klebsiella pneumoniae,SAMEA2342081,,,,,,,no,,,,,SC,ERA345545,,public,10C956209BA9C0EE5421251C1BF72CD5,11DA78341FFF8847A7474CF0ACFFCF74
ERR576167,2014-08-08 23:50:04,2014-08-10 01:49:39,6085300,1217060000,6085300,200,494,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576167/ERR576167.1,ERX534579,9466396,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399759,SAMEA2342082,simple,573,Klebsiella pneumoniae,SAMEA2342082,,,,,,,no,,,,,SC,ERA345545,,public,F6B66B3AFFF6A8D78B4678B8C828FD16,2FCF17AB10402B1D0BAC434F5BF0B709
ERR576183,2014-08-08 23:50:05,2014-08-10 05:55:18,6045179,1209035800,6045179,200,488,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576183/ERR576183.1,ERX534595,9466396,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399759,SAMEA2342082,simple,573,Klebsiella pneumoniae,SAMEA2342082,,,,,,,no,,,,,SC,ERA345545,,public,95A7486268D0E594DD380D154496000A,61FB695FFBBF0C78C585C319EE5615BE
ERR576184,2014-08-08 23:50:06,2014-08-10 03:55:32,5805516,1161103200,5805516,200,476,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576184/ERR576184.1,ERX534596,9466397,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399760,SAMEA2342083,simple,573,Klebsiella pneumoniae,SAMEA2342083,,,,,,,no,,,,,SC,ERA345545,,public,4DAFAFC1FFB5AD18A920620DE43DAE8C,DD1C1A5F66F6A2EADE2C273D709843B9
ERR576168,2014-08-08 23:50:05,2014-08-10 02:54:36,5834753,1166950600,5834753,200,481,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576168/ERR576168.1,ERX534580,9466397,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399760,SAMEA2342083,simple,573,Klebsiella pneumoniae,SAMEA2342083,,,,,,,no,,,,,SC,ERA345545,,public,852DA473C1FB7C074162E97DC3C883D0,6985C22AC47985C20D210C08299EDCF9
ERR576169,2014-08-08 23:50:05,2014-08-10 03:55:16,4718487,943697400,4718487,200,384,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576169/ERR576169.1,ERX534581,9466398,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399761,SAMEA2342084,simple,573,Klebsiella pneumoniae,SAMEA2342084,,,,,,,no,,,,,SC,ERA345545,,public,0AA85C0B953EAF38522A01CD888D6075,530115F000AF37EAB57CC0B730B739ED
ERR576185,2014-08-08 23:50:06,2014-08-10 05:54:22,4694776,938955200,4694776,200,380,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576185/ERR576185.1,ERX534597,9466398,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399761,SAMEA2342084,simple,573,Klebsiella pneumoniae,SAMEA2342084,,,,,,,no,,,,,SC,ERA345545,,public,5D025721CDD20F663D0E980C9E828C3B,EB543653283EC34795C608C43AA0C982
ERR576186,2014-08-08 23:50:06,2014-08-10 03:55:15,6077215,1215443000,6077215,200,489,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576186/ERR576186.1,ERX534598,9466399,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399762,SAMEA2342085,simple,573,Klebsiella pneumoniae,SAMEA2342085,,,,,,,no,,,,,SC,ERA345545,,public,5DC9114427E250BDA40B757D924133C7,BCC0F77445399E381CDEBEFDA480DCC1
ERR576170,2014-08-08 23:50:05,2014-08-10 02:55:56,6098277,1219655400,6098277,200,493,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576170/ERR576170.1,ERX534582,9466399,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399762,SAMEA2342085,simple,573,Klebsiella pneumoniae,SAMEA2342085,,,,,,,no,,,,,SC,ERA345545,,public,BE89A3B4E06865A5D6980A4FA1ACB8EB,F9FEC3DDEB98144477D37F824406EB7E
ERR576171,2014-08-08 23:50:05,2014-08-10 03:54:31,4349732,869946400,4349732,200,347,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576171/ERR576171.1,ERX534583,9466400,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399763,SAMEA2342086,simple,573,Klebsiella pneumoniae,SAMEA2342086,,,,,,,no,,,,,SC,ERA345545,,public,26254001AF9EF551B9EE44B04F4B2372,80A1B3CFD0A2782F44C9F57115886458
ERR576187,2014-08-08 23:50:06,2014-08-10 01:48:34,4332942,866588400,4332942,200,344,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576187/ERR576187.1,ERX534599,9466400,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399763,SAMEA2342086,simple,573,Klebsiella pneumoniae,SAMEA2342086,,,,,,,no,,,,,SC,ERA345545,,public,E717511410FFC0C08622A76C39C87EE3,F33E212969C6A7907E321A08E599DE9D
ERR576188,2014-08-08 23:50:06,2014-08-10 01:51:28,7156246,1431249200,7156246,200,543,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576188/ERR576188.1,ERX534600,9466401,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399764,SAMEA2342087,simple,573,Klebsiella pneumoniae,SAMEA2342087,,,,,,,no,,,,,SC,ERA345545,,public,949BA995C4BAE28D034309AB7388A982,B1D84BFA1CFACED9F64C5ACEE63B119C
ERR576172,2014-08-08 23:50:05,2014-08-10 02:55:49,7193295,1438659000,7193295,200,550,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576172/ERR576172.1,ERX534584,9466401,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399764,SAMEA2342087,simple,573,Klebsiella pneumoniae,SAMEA2342087,,,,,,,no,,,,,SC,ERA345545,,public,79B7C559F2DC698202728FEF20D474AA,B7C87507F361655D3399BE41230609DE
ERR576125,2014-08-08 23:50:07,2014-08-09 23:54:03,10141417,2028283400,10141417,200,816,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576125/ERR576125.1,ERX534537,9467664,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399765,SAMEA2342088,simple,573,Klebsiella pneumoniae,SAMEA2342088,,,,,,,no,,,,,SC,ERA345545,,public,A3B1EEA66FB616ECABA2A3D957F57852,38371C60C65CBD9A1356929DFDDC3D1A
ERR576141,2014-08-08 23:50:06,2014-08-10 06:04:08,10308631,2061726200,10308631,200,836,GCA_000315385.1,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/ERR576141/ERR576141.1,ERX534553,9467664,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,300,0,ILLUMINA,Illumina HiSeq 2500,ERP004707,PRJEB5307,,257911,ERS399765,SAMEA2342088,simple,573,Klebsiella pneumoniae,SAMEA2342088,,,,,,,no,,,,,SC,ERA345545,,public,3A57058BD8D6360B7AEB19C6E4304F89,C8978DD460B5F08078DADD98619F3C58
